{\rtf1\ansi\ansicpg1252\cocoartf1671\cocoasubrtf500
{\fonttbl\f0\fmodern\fcharset0 Courier;}
{\colortbl;\red255\green255\blue255;\red0\green0\blue0;}
{\*\expandedcolortbl;;\cssrgb\c0\c0\c0;}
\margl1440\margr1440\vieww10800\viewh8400\viewkind0
\deftab720
\pard\pardeftab720\sl280\partightenfactor0

\f0\fs24 \cf2 \expnd0\expndtw0\kerning0
\outl0\strokewidth0 \strokec2 @relation student_evaluation\
\
@attribute instr \{1,2,3\}\
@attribute class \{1,2,3,4,5,6,7,8,9,10,11,12,13\}\
@attribute nb.repeat \{1,2,3\}\
@attribute attendance \{0,1,2,3,4\}\
@attribute difficulty \{1,2,3,4,5\}\
@attribute Q1 \{1,2,3,4,5\}\
@attribute Q2 \{1,2,3,4,5\}\
@attribute Q3 \{1,2,3,4,5\}\
@attribute Q4 \{1,2,3,4,5\}\
@attribute Q5 \{1,2,3,4,5\}\
@attribute Q6 \{1,2,3,4,5\}\
@attribute Q7 \{1,2,3,4,5\}\
@attribute Q8 \{1,2,3,4,5\}\
@attribute Q9 \{1,2,3,4,5\}\
@attribute Q10 \{1,2,3,4,5\}\
@attribute Q11 \{1,2,3,4,5\}\
@attribute Q12 \{1,2,3,4,5\}\
@attribute Q13 \{1,2,3,4,5\}\
@attribute Q14 \{1,2,3,4,5\}\
@attribute Q15 \{1,2,3,4,5\}\
@attribute Q16 \{1,2,3,4,5\}\
@attribute Q17 \{1,2,3,4,5\}\
@attribute Q18 \{1,2,3,4,5\}\
@attribute Q19 \{1,2,3,4,5\}\
@attribute Q20 \{1,2,3,4,5\}\
@attribute Q21 \{1,2,3,4,5\}\
@attribute Q22 \{1,2,3,4,5\}\
@attribute Q23 \{1,2,3,4,5\}\
@attribute Q24 \{1,2,3,4,5\}\
@attribute Q25 \{1,2,3,4,5\}\
@attribute Q26 \{1,2,3,4,5\}\
@attribute Q27 \{1,2,3,4,5\}\
@attribute Q28 \{1,2,3,4,5\}\
\
@data\
2,6,1,3,1,1,2,2,2,2,1,3,5,5,5,5,5,4,5,3,4,4,5,5,4,3,4,4,5,5,4,5,5\
2,6,1,2,2,1,3,5,1,1,1,3,1,1,2,1,1,4,4,3,4,5,5,3,5,5,5,3,3,5,5,5,5\
2,6,1,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,1,3,3,2,3,3,2,3,2,4,4,3,3,5,5,4,5,5,5,5,4,5,4,4,4,4,4,4,4\
2,6,1,1,1,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4\
2,6,1,1,3,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,1,2,2,2,2,2,2,3,3,2,5,4,3,3,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3\
2,6,1,3,1,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3\
2,6,1,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,2,1,1,3,2,2,3,2,1,1,4,3,3,2,3,4,4,4,4,4,3,3,2,3,2,1,3,2,1,3\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2\
2,6,1,2,3,1,3,4,1,3,1,4,1,3,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4\
2,6,1,4,2,1,5,3,1,4,2,3,2,5,4,5,5,3,3,5,5,5,5,5,5,5,5,2,5,3,2,2,5\
2,6,1,3,2,2,2,4,3,3,2,2,2,2,2,3,2,3,4,4,4,4,4,4,4,3,2,3,3,3,1,2,2\
2,6,1,1,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,2,4,2,3,2,4,3,3,1,3,3,4,3,2,2,4,3,4,3,5,4,4,4,4,4,4,4,3,4,3,3\
2,6,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2,4,3,3,3,3\
2,6,1,1,4,3,2,2,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2\
2,6,1,1,2,4,4,4,3,4,3,5,3,4,4,3,4,4,5,3,3,4,4,4,3,4,4,4,4,5,4,4,4\
2,6,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,1,3,3,4,2,4,3,4,2,3,4,4,3,4,4,4,4,5,5,5,5,5,5,5,4,5,4,4,4\
2,6,1,1,2,2,3,4,2,3,3,3,2,4,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,3,1,1,1,1,1,2,2,1,2,2,2,1,1,3,2,3,3,2,2,1,2,2,2,3,3,3,1,1,1\
2,6,1,1,3,3,3,4,3,4,2,2,3,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,3,4,2,4,3\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,2,2,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,4,1,2,2,2,1,2,2,2,3,1,2,2,2,2,1,2,1,1,1,2,1,1,2,3,3,2,2,3\
2,6,1,4,3,2,3,4,5,5,3,4,3,4,3,4,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,4,3,1,3,5,3,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,1,1,4,4,4,4,4,4,2,2,2,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,4,2,4,4,2,3,3,4,2,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4\
2,6,1,1,1,2,4,4,4,4,3,5,3,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,3,4,5,3,5\
2,6,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,1,2,1,1,4,3,1,1,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,2,2,4,2,2,2,2,2,3,2,4,2,2,4,3,2,4,3,2,2,2,2,2,2,2,2,2,2\
2,6,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,1,2,1,2,3,3,2,2,4,3,3,2,2,1,3,4,3,3,2,4,2,1,4,4,3,2,2,3,4,3\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2\
2,6,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,3,3,4,4,3,4,3,3,4,4,3,4,3,3,3,4,4,4,3,3,4,4,4,3,4,4,3,4,3\
2,6,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2\
2,6,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,2,3,3,3,3,2,3,3,2,3,4,3,5,4,4,4,3,3,3,3,2,3,3,4,4,4,4,5,2\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,2,1,3,1,1,3,2,1,2,3,1,2,2,3,4,2,1,3,2,2,3,2,1,2,2,1,2,3,3,1,2\
2,6,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,3,3,2,4,4,4,3,4,4,3,2,2,3,3,4,4,4,2,3,3,3,2,1,4,3,2,1,4,2,2\
2,6,1,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,1,1,3,3,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,3,1,1,4,2,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,1,2,2,5,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,1,1,3,4,1,4\
2,6,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,1,2,4,4,3,3,3,4,3,4,5,5,4,4,4,4,3,3,3,4,5,5,4,4,4,3,3,4,4,5\
2,6,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,4,3,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,2,0,3,4,3,3,4,4,4,4,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,5,4,4,4,4\
2,6,1,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,2,3,3,4,4,4,4,4,4,4,3,5,4,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,1,4,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1\
2,6,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,2,3,3,3,3,5,4,5,5,4,4,2,5,5,5,5,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4\
2,6,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,2,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2\
2,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,3,3,3,3,3,4,3,3,3,4,3,3,5,5,5,4,4,5,4,5,4,3,4,5,4,4,5,5,5,5\
2,6,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,2,3,3,3,3,3,3,4,3,3,3,4,3,2,2,3,3,3,4,2,2,2,2,3,2,2,3,3,2,2\
2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,1,3,3,4,3,4,4,5,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,3,4,4,3,4,3,4\
2,6,2,0,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2\
2,6,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,3,3,4,4,4,4,4,5,4,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,2,3,3,2,3,2\
2,6,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,3,4,4,2,4,3,2,3,4,3,3,2,4,3,3,3,4,2,3,3,4,5,2,3,3,2,4,3,3,5\
2,6,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,3,3,2,3,5,2,4,4,4,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,5\
2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2\
2,6,1,4,3,2,4,4,2,4,3,4,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,3,5,4,2,5\
2,6,1,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,5,4,4,4,4,4,4,3,3,1,2,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,3\
2,6,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,4,3,2,4,4,4,4,5,3,3,4,4,4,4,5,5,5,5,5,5,5,4,4,5,4,4,5,5,4,5\
2,6,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5\
2,6,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,0,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,2,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,2,0,1,1,1,1,1,2,2,3,3,3,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2\
2,6,1,2,2,2,4,4,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,2,5\
2,6,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,2,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4\
2,6,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2\
2,6,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,2,5\
2,6,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,1,2,5,5,5,5,5,5,5,5,2,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,3,4,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2\
2,6,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,3,4,4,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5\
2,6,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,3,3,4,4,4,4,4,4,4,2,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,4\
2,6,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,3,4,5,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2\
2,6,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5\
2,6,1,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1\
2,6,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
2,6,1,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3\
2,6,1,2,3,2,4,5,2,4,4,4,4,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,5\
2,6,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4\
